Unnamed: 0,house_id,num_rooms,size_sqft,age,num_bathrooms,parking,garden,floor,price,location_Countryside,location_Downtown,location_Industrial Area,location_Suburb,location_Uptown
0.0,0.0,0.75,0.018558614290133005,0.17171717171717174,0.6666666666666667,0.0,0.0,0.25,0.0888785453091237,1.0,0.0,0.0,0.0,0.0
0.00010001000100010001,0.00010001000100010001,0.375,0.9704093205485101,0.23232323232323235,1.0,0.3333333333333333,0.0,0.125,0.9403992873304982,0.0,0.0,0.0,0.0,1.0
0.00020002000200020003,0.00020002000200020005,0.875,0.427054335498505,0.9292929292929294,0.0,0.0,1.0,0.25,0.425012662239363,1.0,0.0,0.0,0.0,0.0
0.00030003000300030005,0.00030003000300030005,0.5,0.3735436642952882,0.30303030303030304,0.0,0.6666666666666666,0.0,0.75,0.3892122436544968,0.0,0.0,1.0,0.0,0.0
0.00040004000400040005,0.00040004000400040005,0.75,0.4875760387668832,0.5757575757575758,0.3333333333333333,1.0,1.0,0.0,0.49635223756153096,1.0,0.0,0.0,0.0,0.0
0.0005000500050005,0.0005000500050005,0.25,0.5422208475100525,0.27272727272727276,0.0,0.6666666666666666,1.0,0.875,0.5435477283895424,0.0,0.0,0.0,1.0,0.0
0.0006000600060006001,0.0006000600060006,0.75,0.8278173007526549,0.08080808080808081,0.6666666666666667,1.0,1.0,0.25,0.8377761995172787,0.0,0.0,0.0,1.0,0.0
0.0007000700070007,0.0007000700070007,0.875,0.48293638519434995,0.4444444444444445,0.6666666666666667,0.6666666666666666,1.0,0.5,0.5037387796525123,1.0,0.0,0.0,0.0,0.0
0.0008000800080008001,0.0008000800080008001,0.5,0.8097742035261367,0.8989898989898991,1.0,0.0,0.0,0.5,0.7642960690938553,0.0,0.0,1.0,0.0,0.0
0.0009000900090009002,0.0009000900090009,0.375,0.3744715950097948,0.48484848484848486,0.6666666666666667,0.6666666666666666,1.0,0.625,0.38505610527437684,0.0,1.0,0.0,0.0,0.0
0.001000100010001,0.001000100010001,0.875,0.6158366841942468,0.010101010101010102,0.0,1.0,1.0,0.75,0.6451804734592861,0.0,0.0,0.0,1.0,0.0
0.0011001100110011,0.0011001100110011003,0.875,0.6616145994432415,0.05050505050505051,1.0,0.0,1.0,0.0,0.6882551952908731,1.0,0.0,0.0,0.0,0.0
0.0012001200120012002,0.0012001200120012002,0.25,0.1610475306732653,0.2828282828282829,0.0,0.0,0.0,0.625,0.1879463026732652,1.0,0.0,0.0,0.0,0.0
0.0013001300130013002,0.0013001300130013002,0.625,0.1456851221775441,0.25252525252525254,0.3333333333333333,1.0,0.0,0.125,0.1947013833673351,1.0,0.0,0.0,0.0,0.0
0.0014001400140014,0.0014001400140014003,0.5,0.6705845963501391,0.27272727272727276,1.0,1.0,1.0,0.25,0.6764036222021639,0.0,1.0,0.0,0.0,0.0
0.0015001500150015003,0.0015001500150015003,0.125,0.10485617073925146,0.06060606060606061,0.3333333333333333,0.0,0.0,0.5,0.14118231832633962,0.0,0.0,0.0,0.0,1.0
0.0016001600160016002,0.0016001600160016002,0.875,0.3767398700897,0.33333333333333337,1.0,1.0,0.0,0.0,0.4194233564318989,0.0,0.0,1.0,0.0,0.0
0.0017001700170017002,0.0017001700170017004,0.625,0.7054335498505,0.5555555555555556,0.6666666666666667,0.6666666666666666,1.0,0.75,0.6956271180365936,0.0,0.0,0.0,0.0,1.0
0.0018001800180018003,0.0018001800180018003,0.125,0.9226724404577791,0.09090909090909091,0.0,0.6666666666666666,1.0,0.0,0.8979649871396921,0.0,0.0,1.0,0.0,0.0
0.0019001900190019003,0.0019001900190019003,0.5,0.6287246107846169,0.5656565656565657,1.0,0.6666666666666666,0.0,0.875,0.618226645124354,0.0,0.0,1.0,0.0,0.0
0.002000200020002,0.002000200020002,0.0,0.9085472729147335,0.4646464646464647,0.6666666666666667,0.0,0.0,0.625,0.8533453306282829,1.0,0.0,0.0,0.0,0.0
0.0021002100210021,0.0021002100210021,0.625,0.3695226311990927,0.8585858585858587,0.6666666666666667,0.6666666666666666,0.0,0.0,0.3737666695905357,0.0,0.0,0.0,1.0,0.0
0.0022002200220022,0.0022002200220022005,1.0,0.018661717702855966,0.26262626262626265,0.6666666666666667,0.0,0.0,0.75,0.08553495957043648,1.0,0.0,0.0,0.0,0.0
0.0023002300230023005,0.0023002300230023005,0.0,0.7040932054851016,0.38383838383838387,0.3333333333333333,1.0,1.0,0.25,0.6799377310210245,0.0,1.0,0.0,0.0,0.0
0.0024002400240024004,0.0024002400240024004,0.25,0.27497680173213734,0.21212121212121213,0.6666666666666667,0.6666666666666666,0.0,0.75,0.3012353818337186,0.0,0.0,1.0,0.0,0.0
0.0025002500250025004,0.0025002500250025004,0.75,0.636457366738839,0.18181818181818182,1.0,0.0,0.0,0.875,0.654560905607132,0.0,0.0,0.0,1.0,0.0
0.0026002600260026003,0.0026002600260026003,0.375,0.5589236003711723,1.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.5215187330403804,0.0,0.0,1.0,0.0,0.0
0.0027002700270027003,0.0027002700270027003,1.0,0.9991751726982162,0.08080808080808081,0.0,0.6666666666666666,1.0,0.5,0.9978702915097445,0.0,0.0,1.0,0.0,0.0
0.0028002800280028,0.0028002800280028006,0.25,0.9460769151458913,0.18181818181818182,0.6666666666666667,0.6666666666666666,0.0,0.125,0.9150950870511272,1.0,0.0,0.0,0.0,0.0
0.0029002900290029006,0.0029002900290029006,0.5,0.24373646767708013,0.010101010101010102,1.0,0.0,1.0,0.125,0.2990570993898546,0.0,0.0,0.0,1.0,0.0
0.0030003000300030005,0.0030003000300030005,0.25,0.5687184245798536,0.9191919191919192,1.0,0.0,1.0,0.0,0.5408360756395492,0.0,0.0,0.0,1.0,0.0
0.0031003100310031005,0.0031003100310031005,0.75,0.34075677904938656,0.6060606060606061,0.3333333333333333,1.0,1.0,0.25,0.36210326162308687,0.0,0.0,1.0,0.0,0.0
0.0032003200320032004,0.0032003200320032004,0.5,0.2283740591813589,0.5858585858585859,0.0,0.0,0.0,0.375,0.23854951572239846,0.0,0.0,0.0,1.0,0.0
0.0033003300330033004,0.0033003300330033004,1.0,0.012887926590370139,0.8585858585858587,0.3333333333333333,1.0,0.0,0.25,0.06176390417632251,0.0,0.0,0.0,1.0,0.0
0.0034003400340034003,0.0034003400340034003,0.75,0.27013094133415816,0.696969696969697,0.6666666666666667,0.3333333333333333,1.0,0.875,0.2955366667326895,1.0,0.0,0.0,0.0,0.0
0.0035003500350035003,0.0035003500350035007,0.125,0.43458088462728117,0.7070707070707072,0.0,1.0,0.0,0.0,0.41577417921808196,0.0,0.0,0.0,0.0,1.0
0.0036003600360036006,0.0036003600360036006,0.375,0.1496030518610166,0.696969696969697,0.0,0.6666666666666666,1.0,0.5,0.17026538355974455,0.0,1.0,0.0,0.0,0.0
0.0037003700370037006,0.0037003700370037006,1.0,0.9485513970512424,0.32323232323232326,0.0,0.0,1.0,0.75,0.9377522426547221,0.0,0.0,0.0,0.0,1.0
0.0038003800380038005,0.0038003800380038005,0.125,0.9696875966594495,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.0,1.0,0.9041810384262416,0.0,0.0,0.0,1.0,0.0
0.0039003900390039005,0.0039003900390039005,1.0,0.5719146303742654,0.6464646464646465,1.0,0.3333333333333333,1.0,0.0,0.5837952574843973,0.0,0.0,1.0,0.0,0.0
0.004000400040004,0.004000400040004,0.5,0.6911021754820084,0.24242424242424243,0.3333333333333333,0.0,1.0,1.0,0.6874459437919186,0.0,1.0,0.0,0.0,0.0
0.004100410041004101,0.0041004100410041,0.125,0.7597690483555005,0.696969696969697,1.0,0.6666666666666666,0.0,1.0,0.7157164563838908,0.0,1.0,0.0,0.0,0.0
0.0042004200420042,0.0042004200420042,0.375,0.32271368182286836,0.27272727272727276,0.3333333333333333,0.0,1.0,0.375,0.3454207023133464,0.0,0.0,1.0,0.0,0.0
0.004300430043004301,0.0043004300430043,0.75,0.07175997525518095,0.17171717171717174,1.0,0.0,0.0,0.5,0.13432160107296565,0.0,1.0,0.0,0.0,0.0
0.0044004400440044,0.0044004400440044,0.875,0.23404474688112176,0.6262626262626263,1.0,0.0,0.0,0.625,0.26589806637937297,0.0,0.0,1.0,0.0,0.0
0.004500450045004501,0.004500450045004501,0.25,0.9512320857820393,0.9090909090909092,0.0,1.0,1.0,0.375,0.8908260307345797,0.0,1.0,0.0,0.0,0.0
0.004600460046004601,0.0046004600460046,0.0,0.928446231570265,0.48484848484848486,1.0,0.3333333333333333,1.0,0.625,0.8797058965006946,0.0,0.0,0.0,0.0,1.0
0.0047004700470047005,0.0047004700470047005,0.375,0.8764821115578926,0.6565656565656566,0.6666666666666667,0.3333333333333333,0.0,0.5,0.8327362981365523,0.0,1.0,0.0,0.0,0.0
0.004800480048004801,0.0048004800480048,0.125,0.9488607072894113,0.393939393939394,0.6666666666666667,0.6666666666666666,1.0,0.25,0.907780226911102,1.0,0.0,0.0,0.0,0.0
0.0049004900490049,0.0049004900490049,0.875,0.949582431178472,0.8484848484848485,1.0,0.3333333333333333,0.0,0.25,0.9125975369704378,0.0,0.0,1.0,0.0,0.0
